0.054710131138563156,0.494089275598526,0.028972389176487923,0.0033224537486038694,0.015096864703356267,0.0016532863717928434,0.00031098596082871906,0.048568304628133774,0.39496126770973206,0.026540104299783707,0.1,0.1,0.1,1
0.04493681713938713,0.4417351484298706,0.026883458718657494,0.003061083384978918,0.014112639413400827,0.0014490853206687864,0.0002866633166173907,0.043856218457221985,0.39425864815711975,0.025356948375701904,0.1,0.1,0.1,1
0.04124308004975319,0.4144173860549927,0.025730276480317116,0.002649200963883212,0.012539481246924352,0.0009962417522251003,0.00019016582211081625,0.043909959495067596,0.3495679795742035,0.024089625105261803,0.1,0.1,0.1,2
0.040000107139348984,0.4031606614589691,0.025034526363015175,0.00295960467157975,0.013844517924624546,0.0016610129036955879,0.0003387634362734936,0.04096217080950737,0.36062952876091003,0.02405998297035694,0.1,0.1,0.1,3
0.03892171010375023,0.3955835700035095,0.024898147210478783,0.04236748230733086,0.015257050764401908,0.0018258420342124235,0.00030615279976957914,0.03940332680940628,0.39022737741470337,0.02399754337966442,0.1,0.1,0.1,4
0.037297140806913376,0.39333435893058777,0.024341419339179993,0.00475628290208916,0.013718765146886608,0.0010026073483633017,0.00024249769828524028,0.05728016421198845,0.6066595911979675,0.029077740386128426,0.1,0.1,0.1,5
0.03680466488003731,0.3859575092792511,0.023572387173771858,0.003727300202084124,0.015427652355965894,0.0015545800542160007,0.00031811545371245996,0.03618553653359413,0.33464109897613525,0.023355182260274887,0.1,0.1,0.1,1
0.036095984280109406,0.3804487884044647,0.023604881018400192,0.0035038940069999918,0.01489897683942327,0.0010285697390904913,0.00019659403475467583,0.050579145550727844,0.37732943892478943,0.0222157072275877,0.1,0.1,0.1,2
0.035081081092357635,0.3730405271053314,0.02308071032166481,0.0038980960956723552,0.015156604565780381,0.0014361852837921818,0.0002914191411269401,0.033989641815423965,0.3298850953578949,0.021140171214938164,0.1,0.1,0.1,3
0.034421760588884354,0.3680237829685211,0.022711817175149918,0.004117652626760524,0.014406507282440964,0.001237343864164803,0.00023638386221904676,0.03910753130912781,0.3436136543750763,0.021171031519770622,0.1,0.1,0.1,4
0.035193219780921936,0.3728353679180145,0.02242898941040039,0.006853138612681126,0.015646512598734015,0.0018749863530735098,0.00047976153002812717,0.03381026163697243,0.3571910560131073,0.02249240130186081,0.1,0.1,0.1,5
0.03397827222943306,0.36337220668792725,0.02239653840661049,0.006639276310978994,0.01619149506408054,0.0016747793145113073,0.00032635567684147736,0.03204304352402687,0.3159652054309845,0.020647024735808372,0.1,0.1,0.1,6
0.03436419740319252,0.365711510181427,0.02219303324818611,0.004606336994662268,0.02037236964271493,0.0017018915587554311,0.00038757851583738243,0.0346391387283802,0.3534635305404663,0.02056196518242359,0.1,0.1,0.1,7
0.03365955874323845,0.3660520911216736,0.021703803911805153,0.0037789710707621586,0.016544348312405362,0.0016090046865443537,0.0003358257556897316,0.029179418459534645,0.3160712420940399,0.019959913566708565,0.1,0.1,0.1,1
0.06575897336006165,0.5423173904418945,0.034363992512226105,0.002659695146931269,0.012004025875615224,0.0009747262386265732,0.0001805137229341116,0.05783112347126007,0.40058791637420654,0.030336393043398857,0.1,0.1,0.1,1
0.05100532993674278,0.4484817087650299,0.029669946059584618,0.0028765008402258227,0.013298841742008728,0.001109885096733676,0.00021854538787203048,0.04330005496740341,0.3853940963745117,0.026147423312067986,0.1,0.1,0.1,1
0.050814904272556305,0.4513206481933594,0.029789652675390244,0.0025320701882520103,0.01182474116878235,0.0010391908209792821,0.00019282325142605744,0.050621822476387024,0.36840328574180603,0.026007046923041344,0.1,0.1,0.1,1
0.044208914041519165,0.41753533482551575,0.027362218126654625,0.003152600707492388,0.014586754802702415,0.0013728916351927382,0.0002757499828702579,0.03672410920262337,0.3412978947162628,0.024647533893585205,0.1,0.1,0.1,2
